customer_id,name,age,income,credit_score,purchase_amount,satisfaction_rating,region,product_category,membership_type,last_purchase_date,total_orders,is_premium
469,Customer_469,77,53393.05778941703,603,198.7572906197364,3,West,Books,Basic,2024-09-18 12:42:23.743922,1,False
470,Customer_470,58,49939.74793632321,575,75.90500004793766,4,West,Electronics,Premium,2025-03-08 12:42:23.743923,8,True
471,Customer_471,54,,500,155.79475598909417,4,South,Books,Basic,2025-02-11 12:42:23.743924,8,False
472,Customer_472,41,68908.19799954265,744,35.209499368336026,4,West,Electronics,Basic,2025-07-04 12:42:23.743925,5,False
473,Customer_473,46,77565.49572671448,623,77.95106441975378,3,West,Sports,Basic,2024-09-30 12:42:23.743925,9,False
474,Customer_474,66,63671.71490402165,334,42.3471179293198,5,East,Sports,Premium,2025-02-25 12:42:23.743926,5,False
475,Customer_475,63,47338.83830657863,781,53.4778424603119,4,South,Books,Basic,2024-12-03 12:42:23.743927,10,False
476,Customer_476,70,72513.5756873926,779,131.83137637768706,2,East,Sports,Basic,2025-06-22 12:42:23.743928,9,True
477,Customer_477,48,20123.407175715187,364,213.42144182313763,5,East,Home,Basic,2025-02-03 12:42:23.743929,4,False
478,Customer_478,52,35678.87758532011,307,12.953412502585065,2,West,Clothing,Premium,2025-07-14 12:42:23.743929,5,True
479,Customer_479,77,37907.444427965405,600,100.68700750937256,5,West,Clothing,Basic,2024-10-03 12:42:23.743930,7,False
480,Customer_480,50,49380.98704136131,642,87.2617942919239,5,South,Electronics,Basic,2025-08-12 12:42:23.743931,8,False
481,Customer_481,69,,730,12.603389968535822,4,West,Sports,Basic,2024-08-21 12:42:23.743932,4,False
482,Customer_482,78,45985.74103325432,723,23.812309968839067,5,West,Electronics,VIP,2024-08-30 12:42:23.743933,2,True
483,Customer_483,38,31879.284109954504,631,37.2517628777182,3,South,Clothing,Premium,2025-04-24 12:42:23.743934,8,False
484,Customer_484,49,69497.0056939226,737,18.26388921204855,5,West,Clothing,VIP,2025-07-05 12:42:23.743934,7,False
485,Customer_485,40,45290.865555906115,473,27.935613945878757,4,East,Sports,Premium,2024-12-15 12:42:23.743935,5,True
486,Customer_486,50,52042.57841742068,826,31.142955692747115,4,South,Home,Basic,2025-01-22 12:42:23.743936,9,False
487,Customer_487,20,61021.35490951816,325,40.89820348098246,5,West,Home,Premium,2025-04-29 12:42:23.743937,8,False
488,Customer_488,35,50777.55215845894,705,138.38591398841592,5,North,Sports,Basic,2024-12-13 12:42:23.743938,6,False
489,Customer_489,42,50865.433894885806,531,84.84269732466808,5,South,Sports,Basic,2024-11-18 12:42:23.743939,6,True
490,Customer_490,59,70609.4684087166,832,3186.0068555915323,3,South,Electronics,Basic,2024-08-18 12:42:23.743939,5,True
491,Customer_491,48,53027.38949140753,849,53.56919558474823,5,North,Sports,Basic,2024-10-03 12:42:23.743940,4,True
492,Customer_492,71,67255.93971580979,804,140.18754130724344,4,West,Home,VIP,2024-10-11 12:42:23.743941,9,True
493,Customer_493,75,60893.34888636779,478,205.15806567954283,5,West,Sports,Basic,2025-02-21 12:42:23.743942,2,False
494,Customer_494,20,,431,113.62471582150238,4,South,Electronics,Premium,2024-12-20 12:42:23.743943,8,False
495,Customer_495,57,58188.2683573826,754,3943.7888068928896,3,South,Electronics,Basic,2024-12-14 12:42:23.743944,5,False
496,Customer_496,63,62759.465403015456,647,140.07772567556145,4,West,Electronics,Basic,2025-06-23 12:42:23.743944,4,False
497,Customer_497,41,72033.13427992734,839,22.77380119186074,4,West,Electronics,Premium,2025-01-11 12:42:23.743945,5,True
498,Customer_498,67,51272.355199003396,705,39.683073955586565,5,East,Books,Premium,2025-02-25 12:42:23.743946,3,False
499,Customer_499,49,37242.93806541118,375,79.11685936563218,3,South,Sports,Premium,2024-10-09 12:42:23.743947,8,False
500,Customer_500,64,40517.08837753087,791,85.66298384975302,4,South,Clothing,Basic,2025-01-23 12:42:23.743948,7,False
501,Customer_501,39,,493,1630.5441433319222,3,North,Sports,Basic,2025-05-09 12:42:23.743949,4,True
502,Customer_502,40,30993.380636065627,461,290.25004111560406,5,East,Books,Premium,2025-02-03 12:42:23.743950,2,False
503,Customer_503,19,56356.10338403768,646,119.27931014648871,4,West,Electronics,Premium,2024-11-16 12:42:23.743950,3,False
504,Customer_504,44,37409.66903901832,660,68.45913864369064,2,East,Books,Basic,2024-10-15 12:42:23.743951,2,False
505,Customer_505,59,53897.05642403694,386,270.49634860371725,3,West,Home,VIP,2025-07-31 12:42:23.743952,7,True
506,Customer_506,19,46826.51112578727,561,57.820473601100865,2,West,Home,Premium,2025-03-07 12:42:23.743953,5,True
507,Customer_507,43,49167.5701341497,513,393.40421712207524,4,East,Sports,VIP,2024-10-24 12:42:23.743954,6,False
508,Customer_508,34,61121.13295657712,561,71.80235623839926,2,South,Sports,Premium,2025-07-06 12:42:23.743955,2,False
509,Customer_509,57,39162.017512229046,582,12.136091990521395,2,West,Clothing,Premium,2024-09-17 12:42:23.743955,6,True
510,Customer_510,50,62777.820918735466,766,144.73231975719833,5,East,Clothing,Basic,2025-04-04 12:42:23.743956,3,False
511,Customer_511,26,81346.15733277904,679,113.59955931339411,5,North,Home,Basic,2025-03-12 12:42:23.743957,3,False
512,Customer_512,60,56862.181659035174,661,148.27467667604256,4,East,Electronics,Premium,2025-07-14 12:42:23.743958,3,False
513,Customer_513,71,34358.08629455062,748,302.4996910815326,5,North,Books,Basic,2025-02-16 12:42:23.743959,6,False
514,Customer_514,65,,740,149.82960032149245,1,West,Clothing,Basic,2024-12-28 12:42:23.743960,5,False
515,Customer_515,56,45034.74198429769,392,94.50416112811301,4,East,Clothing,Basic,2024-08-27 12:42:23.743960,8,False
516,Customer_516,46,38102.194058608686,723,194.70731415949314,4,East,Electronics,Basic,2025-02-10 12:42:23.743961,4,False
517,Customer_517,59,30176.393807799006,441,111.85490293819582,4,North,Electronics,VIP,2025-07-16 12:42:23.743962,5,True
518,Customer_518,72,53088.14553923384,590,52.444977382660774,4,East,Sports,Premium,2025-06-13 12:42:23.743963,5,True
519,Customer_519,43,45576.05336548402,731,216.82269793130837,4,East,Books,Basic,2025-06-25 12:42:23.743964,7,False
520,Customer_520,52,53794.417671161165,348,25.09008205511422,4,West,Electronics,Basic,2024-11-07 12:42:23.743965,6,False
521,Customer_521,67,73727.74824430575,601,125.40082056619895,4,East,Clothing,Premium,2025-05-11 12:42:23.743966,1,False
522,Customer_522,42,,489,213.33779465622294,2,South,Clothing,Premium,2025-06-19 12:42:23.743966,2,False
523,Customer_523,41,,435,131.4221245352257,3,North,Home,VIP,2024-08-24 12:42:23.743967,7,True
524,Customer_524,30,42022.150154928975,703,119.49318606150474,3,East,Electronics,Basic,2025-08-12 12:42:23.743968,9,False
525,Customer_525,77,65408.504342332846,640,139.69036170667414,3,North,Sports,Basic,2025-06-27 12:42:23.743969,10,False
526,Customer_526,75,63535.4054143391,617,62.55918052702939,4,North,Books,Basic,2024-09-02 12:42:23.743970,7,False
527,Customer_527,24,60372.79295227134,662,207.28289106520035,2,North,Sports,VIP,2025-03-01 12:42:23.743971,7,True
528,Customer_528,74,37505.865536757934,681,22.74483978042492,5,East,Clothing,Premium,2025-06-25 12:42:23.743971,2,False
529,Customer_529,53,65038.05236065397,532,13.626245114395843,3,East,Sports,Premium,2025-05-31 12:42:23.743972,5,False
530,Customer_530,62,69537.98156074132,643,33.61845701670913,3,North,Clothing,Basic,2024-09-04 12:42:23.743973,5,False
531,Customer_531,37,36091.56740220048,848,75.83843921781927,4,South,Clothing,Premium,2025-06-22 12:42:23.743974,7,False
532,Customer_532,18,,828,71.44970668792968,1,North,Clothing,Premium,2025-05-31 12:42:23.743975,5,False
533,Customer_533,25,90408.03927364224,482,171.8130404501745,4,South,Clothing,Basic,2025-05-08 12:42:23.743976,6,False
534,Customer_534,63,35202.51447073225,340,51.84691888636752,4,North,Clothing,Basic,2025-04-07 12:42:23.743976,4,False
535,Customer_535,33,15898.266615125505,696,66.23162291860861,3,West,Home,Basic,2024-10-03 12:42:23.743977,11,False
536,Customer_536,31,77658.08868929597,793,1.345783505241836,1,North,Sports,Basic,2025-04-09 12:42:23.743978,5,False
537,Customer_537,29,72732.0954340912,632,52.71908675926736,4,North,Home,Basic,2025-04-05 12:42:23.743979,6,False
538,Customer_538,68,,426,104.34829253188343,2,East,Home,Basic,2024-10-24 12:42:23.743980,3,True
539,Customer_539,40,,300,1.5629842723005944,2,South,Electronics,Basic,2025-06-11 12:42:23.743981,1,True
540,Customer_540,32,25501.298996220954,467,32.97297694861123,3,West,Electronics,Basic,2025-04-21 12:42:23.743981,5,False
541,Customer_541,45,,318,23.313878677842958,3,South,Electronics,Basic,2024-10-19 12:42:23.743982,5,False
542,Customer_542,51,,631,4.289229122046185,4,West,Books,Premium,2025-06-23 12:42:23.743983,5,False
543,Customer_543,19,,755,3003.4798135286624,4,North,Electronics,Basic,2024-10-28 12:42:23.743984,6,True
544,Customer_544,49,67542.03957572585,408,20.05547272433607,4,East,Sports,Premium,2024-12-22 12:42:23.743985,1,True
545,Customer_545,40,59274.47714780864,567,135.89965192594974,2,East,Home,Basic,2024-11-20 12:42:23.743986,11,True
546,Customer_546,39,61556.33781762279,744,188.3400421725826,3,South,Sports,Premium,2025-07-16 12:42:23.743986,1,False
547,Customer_547,68,40313.81638827264,539,78.87448035442281,5,East,Electronics,Basic,2025-05-26 12:42:23.743987,5,False
548,Customer_548,42,42907.51634133011,600,400.1255530312795,4,South,Books,Premium,2025-03-06 12:42:23.743988,6,False
549,Customer_549,75,13064.551310571967,402,59.87075094849621,5,South,Books,Basic,2024-09-15 12:42:23.743989,5,True
550,Customer_550,79,38666.611749797885,549,72.02475203616292,4,West,Home,Premium,2025-05-06 12:42:23.743990,5,False
551,Customer_551,78,73269.70916062518,752,452.98543824903527,4,South,Sports,Basic,2025-02-24 12:42:23.743990,3,False
552,Customer_552,39,31413.35611795453,819,26.337774461960983,4,West,Clothing,Premium,2025-03-01 12:42:23.743991,5,True
553,Customer_553,75,34393.9669228619,452,285.6769601412903,3,East,Sports,Basic,2024-12-27 12:42:23.743992,2,False
554,Customer_554,75,62803.79647414248,473,4.378215806686765,4,South,Electronics,Basic,2024-10-04 12:42:23.743993,7,True
555,Customer_555,39,58055.36583986187,642,59.128919407610745,4,South,Clothing,Basic,2025-07-01 12:42:23.743994,6,False
556,Customer_556,66,63797.26499592601,730,7.257446932913387,3,North,Books,Premium,2024-12-26 12:42:23.743994,5,False
557,Customer_557,69,,623,1776.6483096580384,3,South,Home,VIP,2025-03-11 12:42:23.743995,4,False
558,Customer_558,59,101281.15898600692,719,93.75371874830157,5,South,Home,Premium,2025-06-16 12:42:23.743996,4,True
559,Customer_559,23,25684.932516654993,784,122.63352008274772,5,North,Books,Basic,2024-12-19 12:42:23.743997,6,False
560,Customer_560,32,53084.94627468136,711,46.91726145829153,4,North,Electronics,Basic,2024-11-06 12:42:23.743998,11,False
561,Customer_561,71,46826.89008262827,383,46.1213470587791,3,East,Books,VIP,2025-03-29 12:42:23.743998,6,True
562,Customer_562,60,26267.16965269905,412,4.637831791923508,3,South,Electronics,Basic,2025-06-24 12:42:23.743999,4,False
563,Customer_563,77,,631,43.06982112640708,4,East,Clothing,Premium,2025-04-12 12:42:23.744000,0,False
564,Customer_564,54,50466.152017717395,677,264.9145677977926,3,East,Books,VIP,2025-04-11 12:42:23.744001,5,False
565,Customer_565,50,37000.5357627306,340,47.67890577736535,5,North,Electronics,Premium,2025-05-12 12:42:23.744002,3,False
566,Customer_566,25,,404,178.00347109610192,3,West,Clothing,Basic,2025-07-03 12:42:23.744002,2,False
567,Customer_567,70,46767.485090750575,501,184.7222527642138,4,East,Books,Basic,2025-04-28 12:42:23.744003,4,False
568,Customer_568,77,23174.506579634268,749,46.71934317588539,4,West,Home,Basic,2025-05-24 12:42:23.744004,5,False
569,Customer_569,61,21477.48934661406,565,99.96415814933142,5,South,Books,Premium,2025-02-20 12:42:23.744005,8,True
570,Customer_570,61,62123.301812229125,509,10.023102985215532,4,North,Sports,Basic,2024-08-28 12:42:23.744006,2,True
571,Customer_571,22,20264.584345993277,417,10.945620347523644,4,South,Books,Basic,2025-02-21 12:42:23.744007,4,True
572,Customer_572,56,,676,4.988130609312161,5,South,Sports,Basic,2025-02-05 12:42:23.744008,9,False
573,Customer_573,21,58893.10371333918,839,86.99203820837836,1,North,Clothing,Basic,2025-03-31 12:42:23.744008,2,False
574,Customer_574,23,30092.89272151966,383,55.52495447092723,5,South,Books,Premium,2025-08-08 12:42:23.744009,5,False
575,Customer_575,62,67814.76167549781,753,79.41446872526272,2,North,Clothing,Premium,2024-10-27 12:42:23.744010,6,False
576,Customer_576,49,15644.127524767355,813,73.62074918022438,5,West,Clothing,Basic,2025-02-12 12:42:23.744011,6,False
577,Customer_577,69,55929.17867997117,686,43.10952588521147,4,South,Electronics,Basic,2025-08-07 12:42:23.744012,6,False
578,Customer_578,47,49182.84132807983,649,113.15697114879615,3,North,Clothing,VIP,2025-03-23 12:42:23.744012,5,True
579,Customer_579,64,,595,142.08935943935074,5,East,Clothing,Basic,2024-09-16 12:42:23.744013,5,False
580,Customer_580,52,26442.067140388546,557,1.4736306853684367,1,South,Books,Premium,2025-06-18 12:42:23.744014,5,False
581,Customer_581,72,31259.559912001485,380,23.22376522950275,3,West,Books,VIP,2025-01-21 12:42:23.744015,5,False
582,Customer_582,57,82376.04050041195,567,124.90952411297884,4,North,Home,Basic,2025-04-08 12:42:23.744016,2,True
583,Customer_583,69,74303.10017743507,718,48.87709144319924,4,South,Electronics,Basic,2024-09-02 12:42:23.744016,2,False
584,Customer_584,33,,534,108.6142205183256,4,South,Clothing,VIP,2024-10-29 12:42:23.744017,7,False
585,Customer_585,30,68796.96207059376,610,42.612096869824086,1,South,Electronics,Basic,2024-11-11 12:42:23.744018,4,False
586,Customer_586,67,66920.27089342538,656,49.553504335236255,2,West,Sports,Basic,2025-01-29 12:42:23.744019,5,False
587,Customer_587,77,43532.875754275825,512,17.278185323428062,2,North,Clothing,Basic,2024-08-26 12:42:23.744020,2,False
588,Customer_588,59,50952.07103628702,348,29.871743155235293,3,East,Electronics,Basic,2025-08-02 12:42:23.744021,4,True
589,Customer_589,47,20549.832439179823,426,92.9912481852705,4,East,Home,Premium,2025-04-02 12:42:23.744022,6,True
590,Customer_590,36,48206.08746384948,522,56.76836909177566,5,East,Home,Premium,2025-05-25 12:42:23.744022,3,False
591,Customer_591,34,73668.28499078374,578,148.85604824450522,5,North,Clothing,Premium,2025-05-08 12:42:23.744023,6,True
592,Customer_592,73,36785.85503485729,707,4465.660518099297,5,East,Sports,Basic,2024-08-23 12:42:23.744024,3,False
593,Customer_593,36,70462.82409374452,804,78.01143800892531,3,West,Home,Basic,2025-05-12 12:42:23.744025,9,False
594,Customer_594,45,51831.71477387526,593,141.9922675877389,4,North,Home,Premium,2025-02-28 12:42:23.744026,0,False
595,Customer_595,75,22292.562686605354,576,36.65875016860499,3,South,Sports,Basic,2025-05-05 12:42:23.744027,2,True
596,Customer_596,72,27853.60973307377,737,53.60942285164687,3,West,Electronics,Premium,2025-07-16 12:42:23.744027,3,False
597,Customer_597,43,68386.0573941551,406,124.74987157787825,4,South,Home,Basic,2025-05-30 12:42:23.744028,9,False
598,Customer_598,54,61050.4817051677,719,48.8105675627055,2,East,Books,Premium,2025-07-10 12:42:23.744029,4,False
599,Customer_599,43,52035.28145975251,728,88.79582520328935,3,West,Home,Basic,2025-03-18 12:42:23.744030,7,False
600,Customer_600,70,44519.36371504109,674,20.50246680267403,5,North,Electronics,Basic,2025-01-24 12:42:23.744031,6,False
601,Customer_601,79,54211.35955257171,372,91.5719182665771,4,West,Electronics,Basic,2025-02-16 12:42:23.744032,9,True
602,Customer_602,40,67605.92498506498,329,197.6983927399759,4,South,Clothing,Basic,2024-11-24 12:42:23.744032,4,False
603,Customer_603,26,79517.0656097457,487,202.98108913772833,1,North,Books,Basic,2025-01-17 12:42:23.744033,7,True
604,Customer_604,29,80473.68398881209,663,128.860304149694,3,West,Electronics,Premium,2024-11-15 12:42:23.744034,3,False
605,Customer_605,70,57439.19801516996,750,136.94505345100293,5,West,Sports,Premium,2025-03-16 12:42:23.744035,5,False
606,Customer_606,18,46561.36619270959,494,81.62812591330214,3,West,Books,Premium,2025-02-28 12:42:23.744036,4,False
607,Customer_607,75,52924.960156377114,455,87.86772956742709,4,West,Books,VIP,2025-01-13 12:42:23.744037,2,False
608,Customer_608,75,60442.4071451016,471,14.34669661290074,1,North,Sports,Basic,2025-03-10 12:42:23.744037,1,False
609,Customer_609,18,60361.33887690183,340,58.67337585609379,4,South,Home,Basic,2024-12-13 12:42:23.744038,2,False
610,Customer_610,64,76159.7327428021,362,59.92494230024066,1,West,Sports,Basic,2024-10-18 12:42:23.744039,5,False
611,Customer_611,51,92315.1144383331,322,318.2009700520809,5,North,Sports,Premium,2025-07-05 12:42:23.744040,5,True
612,Customer_612,49,45894.907407718274,659,56.40275148981934,5,South,Home,Basic,2025-07-21 12:42:23.744041,5,True
613,Customer_613,79,93117.69817648924,374,79.70479730272686,5,West,Home,Premium,2025-05-21 12:42:23.744042,8,True
614,Customer_614,71,,417,76.19644944846756,3,South,Home,Basic,2025-01-21 12:42:23.744042,6,True
615,Customer_615,65,47983.54019629584,679,101.26962331960381,5,South,Home,VIP,2025-07-07 12:42:23.744043,3,False
616,Customer_616,42,79971.2967773016,589,137.9250552417418,4,North,Home,VIP,2024-09-14 12:42:23.744044,3,False
617,Customer_617,57,83712.96602838329,739,25.494628485753402,4,South,Sports,Basic,2024-12-29 12:42:23.744045,5,True
618,Customer_618,62,40794.09111612306,306,75.2312258612947,4,North,Clothing,Basic,2025-08-07 12:42:23.744046,3,True
619,Customer_619,70,84644.30504971296,495,1218.9585436397476,1,West,Clothing,Premium,2024-11-09 12:42:23.744046,2,False
620,Customer_620,18,71501.65642071927,720,62.197082710237986,2,South,Electronics,Basic,2025-04-04 12:42:23.744047,6,False
621,Customer_621,33,97371.18255958385,492,32.636406171419395,4,South,Clothing,Basic,2024-12-27 12:42:23.744048,6,False
622,Customer_622,78,41519.22836001002,447,106.33679574577886,3,East,Clothing,Premium,2025-01-23 12:42:23.744049,6,False
623,Customer_623,56,42931.465125280076,501,173.5950541730374,4,West,Sports,Basic,2024-11-30 12:42:23.744050,6,False
624,Customer_624,22,9466.7574051332,743,6.522173359661151,4,West,Home,Premium,2024-09-15 12:42:23.744051,7,False
625,Customer_625,39,61423.87841135925,718,149.96444123195204,5,East,Home,Premium,2024-09-25 12:42:23.744051,2,False
626,Customer_626,46,57505.02511237437,726,172.39957774589823,5,East,Sports,Basic,2025-03-20 12:42:23.744052,7,True
627,Customer_627,72,38740.126569286665,778,61.90103600583251,5,North,Clothing,Basic,2025-05-31 12:42:23.744053,4,False
628,Customer_628,20,48362.98537023884,774,409.2685348586703,3,North,Sports,Basic,2025-05-15 12:42:23.744054,5,True
629,Customer_629,29,23775.579796497695,425,154.5094757444764,3,South,Electronics,Premium,2025-06-22 12:42:23.744055,5,False
630,Customer_630,43,73968.89905663372,694,148.57283175562026,4,South,Home,Basic,2025-05-24 12:42:23.744056,5,False
631,Customer_631,33,40206.0105094338,624,137.7685818823178,1,South,Books,Premium,2025-06-12 12:42:23.744056,4,False
632,Customer_632,68,111880.98031241902,691,16.32346010805108,1,South,Electronics,Basic,2025-01-03 12:42:23.744057,4,True
632,Customer_633,54,46487.97398577935,739,24.491750061703836,4,North,Electronics,Basic,2024-12-14 12:42:23.744066,3,False
634,Customer_634,39,34807.6231790338,503,62.36027066338554,4,West,Sports,Basic,2025-03-10 12:42:23.744067,3,False
635,Customer_635,74,41753.73762530276,785,30.653107054173994,5,South,Clothing,Basic,2025-04-30 12:42:23.744067,7,True
636,Customer_636,46,21760.780469114976,330,53.65554351317462,3,West,Home,Basic,2025-06-16 12:42:23.744068,5,False
637,Customer_637,31,59645.437814058845,687,219.34088557761703,3,South,Books,Basic,2025-02-08 12:42:23.744069,4,True
638,Customer_638,45,41602.006004417555,733,173.9130351162201,2,East,Electronics,Basic,2025-05-19 12:42:23.744070,9,False
638,Customer_639,22,72625.05580795476,675,99.43600588281411,5,South,Books,Basic,2024-10-15 12:42:23.744071,5,False
640,Customer_640,64,,643,195.27764278450505,5,South,Clothing,Basic,2025-06-26 12:42:23.744071,5,False
641,Customer_641,66,77688.84223371293,742,153.14236715578042,5,South,Clothing,Premium,2025-01-04 12:42:23.744072,6,False
642,Customer_642,47,65149.11498634082,374,56.03396806040679,5,North,Books,Basic,2025-07-13 12:42:23.744073,6,False
643,Customer_643,63,50571.93553436688,454,22.447587853050997,4,East,Home,Basic,2025-02-13 12:42:23.744074,6,False
644,Customer_644,79,81604.65174701643,729,72.19604032342635,4,South,Clothing,Premium,2025-08-09 12:42:23.744075,4,False
645,Customer_645,69,69045.86922074419,662,133.26735311545272,3,South,Books,Basic,2025-05-26 12:42:23.744076,3,False
646,Customer_646,22,108924.2565332645,747,57.3445273745344,4,West,Electronics,Premium,2025-06-16 12:42:23.744076,4,False
647,Customer_647,29,41810.89510043591,533,109.89280678728068,4,East,Books,Basic,2025-06-11 12:42:23.744077,5,False
648,Customer_648,33,51532.32210916921,561,9.907743593126817,4,South,Books,Basic,2025-06-10 12:42:23.744078,2,False
649,Customer_649,43,81374.1802202186,424,137.8344986771961,5,West,Sports,VIP,2025-04-22 12:42:23.744079,6,False
650,Customer_650,43,19129.243763297753,544,167.5116389170561,5,West,Clothing,Basic,2025-07-29 12:42:23.744080,0,False
651,Customer_651,65,76338.87126465124,841,122.70294297901674,5,North,Home,Premium,2024-09-26 12:42:23.744080,9,True
652,Customer_652,38,58786.055153629415,784,341.9267289291248,5,West,Home,Basic,2025-04-24 12:42:23.744081,3,False
653,Customer_653,56,32235.784891055042,421,175.245447574554,4,South,Sports,Premium,2024-08-24 12:42:23.744082,10,False
654,Customer_654,53,22739.20682897757,424,233.40110343838677,3,North,Home,Premium,2025-03-14 12:42:23.744083,4,False
655,Customer_655,50,36550.21053739432,848,271.1622827202377,2,North,Books,Basic,2025-01-18 12:42:23.744084,4,False
656,Customer_656,79,4303.608553488561,469,161.6200687906822,4,South,Sports,Premium,2025-03-19 12:42:23.744085,7,True
657,Customer_657,47,40209.211126169925,423,112.16522068804917,4,East,Electronics,Basic,2025-02-05 12:42:23.744086,5,False
658,Customer_658,54,62451.12666685163,334,0.5734995052444853,1,West,Clothing,Premium,2025-02-26 12:42:23.744086,4,False
659,Customer_659,40,40473.987180623444,386,62.703318842217435,5,North,Clothing,Basic,2025-02-22 12:42:23.744087,10,False
660,Customer_660,75,77766.25402867617,500,84.66767501016473,2,East,Clothing,Premium,2025-02-04 12:42:23.744088,5,False
661,Customer_661,27,83198.95205450576,668,36.2449114490199,3,South,Books,Basic,2025-04-06 12:42:23.744089,7,True
662,Customer_662,71,75512.88965251549,376,38.28787808193251,4,West,Electronics,Basic,2024-11-23 12:42:23.744090,3,False
663,Customer_663,22,54612.8182052873,358,324.82895921645746,3,West,Sports,Premium,2025-04-20 12:42:23.744091,4,False
664,Customer_664,53,3506.414550270618,730,222.2950455056525,2,North,Sports,Premium,2025-07-26 12:42:23.744091,3,False
665,Customer_665,51,35926.050159347884,799,189.16616122876192,3,West,Clothing,Basic,2025-07-30 12:42:23.744092,2,True
666,Customer_666,69,47159.22946451226,408,52.08958280089727,5,West,Electronics,Basic,2024-10-25 12:42:23.744093,3,False
667,Customer_667,48,32122.647009903783,577,1.3793241296932999,4,West,Electronics,Basic,2025-08-12 12:42:23.744094,6,True
668,Customer_668,27,,367,8.362321035679512,4,West,Electronics,Basic,2025-01-20 12:42:23.744095,7,False
669,Customer_669,75,82201.34937386759,368,37.42519007094613,4,South,Home,Basic,2024-11-14 12:42:23.744096,5,False
670,Customer_670,36,17084.469409693636,464,1.5868148773419979,1,East,Home,Premium,2025-05-24 12:42:23.744096,3,True
671,Customer_671,75,86233.84112238053,788,1.7298542688134935,5,South,Clothing,Basic,2025-04-08 12:42:23.744097,3,True
672,Customer_672,49,67694.52843508274,604,248.41465584395644,1,South,Electronics,Premium,2025-01-06 12:42:23.744098,7,False
673,Customer_673,18,55364.33616555391,664,122.47147798763605,5,North,Electronics,Premium,2024-12-23 12:42:23.744099,3,False
674,Customer_674,73,35727.66888518472,678,36.955176703732384,4,West,Sports,Basic,2025-05-11 12:42:23.744100,4,True
675,Customer_675,22,32520.99309017149,642,14.230644110918925,5,South,Sports,Basic,2025-01-02 12:42:23.744101,7,False
676,Customer_676,62,17475.645708225205,653,71.66936718831994,2,West,Clothing,Basic,2025-07-09 12:42:23.744101,4,False
677,Customer_677,21,,715,0.5360502711058032,4,South,Electronics,Basic,2025-07-27 12:42:23.744102,2,True
678,Customer_678,33,80752.23120148083,408,278.73165479166835,3,South,Clothing,Premium,2024-08-18 12:42:23.744103,3,False
679,Customer_679,41,21874.307428334356,796,53.58274464463266,2,North,Sports,Basic,2024-12-04 12:42:23.744104,2,False
680,Customer_680,33,38947.440101875975,640,51.47248077755101,4,East,Sports,Premium,2025-01-14 12:42:23.744105,8,True
681,Customer_681,72,58662.89538463817,682,49.526992279368756,3,East,Home,Basic,2024-11-07 12:42:23.744105,6,False
682,Customer_682,19,44009.81723655584,832,7.184872812458656,4,South,Clothing,Basic,2025-01-27 12:42:23.744106,12,False
683,Customer_683,66,11626.504859363647,599,101.70016287594508,2,North,Clothing,Basic,2025-02-07 12:42:23.744107,4,True
684,Customer_684,45,36844.54478888623,438,132.05201773342793,3,West,Electronics,Basic,2025-05-26 12:42:23.744108,3,True
685,Customer_685,49,89020.68596040037,658,112.73988676985796,5,West,Electronics,Basic,2024-11-08 12:42:23.744109,1,True
686,Customer_686,44,38200.428191711115,798,14.900534866048101,4,South,Home,Basic,2025-04-09 12:42:23.744110,6,False
687,Customer_687,37,46730.65326595586,684,86.47428689764499,4,East,Books,Premium,2025-05-20 12:42:23.744110,2,True
688,Customer_688,41,27096.451519292383,579,84.2771914352106,4,North,Books,Premium,2024-08-30 12:42:23.744111,4,False
689,Customer_689,29,61755.25970567496,782,202.80702386895393,5,East,Books,Basic,2025-07-28 12:42:23.744112,4,True
690,Customer_690,67,52303.03598049167,410,2245.663015524635,3,West,Clothing,Basic,2024-09-05 12:42:23.744113,5,False
691,Customer_691,52,35159.60516886043,438,46.43968863004685,4,East,Clothing,Basic,2025-04-05 12:42:23.744114,4,False
692,Customer_692,77,23906.8920838515,734,96.37153579504961,5,West,Sports,Basic,2025-04-20 12:42:23.744115,5,False
693,Customer_693,50,78090.86748021751,808,100.25914164641374,4,North,Clothing,Basic,2024-12-19 12:42:23.744115,7,False
694,Customer_694,50,17889.131867178396,572,63.35305533303005,4,North,Clothing,Basic,2024-10-19 12:42:23.744116,6,False
695,Customer_695,78,60076.3139117911,398,58.52966198338817,4,South,Clothing,Basic,2024-11-06 12:42:23.744117,4,False
696,Customer_696,68,6922.415105768538,403,68.15104914933212,4,South,Home,Basic,2024-12-27 12:42:23.744118,5,False
697,Customer_697,60,64144.23366024765,513,197.36072946742712,4,East,Clothing,Basic,2025-05-03 12:42:23.744119,3,False
698,Customer_698,54,69405.97774520122,464,61.83494058462704,1,North,Electronics,Basic,2024-12-08 12:42:23.744119,1,False
699,Customer_699,29,71895.67423279826,819,281.22745619254846,3,North,Electronics,Premium,2025-05-10 12:42:23.744120,4,True
700,Customer_700,20,46775.830628602635,583,70.11869401818164,5,South,Sports,Basic,2025-03-25 12:42:23.744121,5,False
701,Customer_701,18,81680.07211127391,816,297.98725697839365,3,West,Home,Basic,2024-08-20 12:42:23.744122,6,False
702,Customer_702,50,96155.83389992136,463,178.8755397188663,4,East,Electronics,Basic,2024-10-31 12:42:23.744123,4,False
